,SORT_INDEX,TITLE,ID,FILING_DATE,RECORD_NUM,FORMED_IN,AGENT,STATUS,ENTITY_TYPE,STANDING,ALERT,CAN_REINSTATE,CAN_FILE_AR,CAN_FILE_REINSTATEMENT,Standing - SOS,Standing - FTB,Standing - Agent,Standing - VCFCF,Formed In,Entity Type,NumResult,CompanyName,Inactive Date,Foreign Name,Principal Address,Mailing Address,Filing Type,Status,Term of Duration
0,0,['SMARTBIZ MEDIA INC. (3262315)'],1380866,12/07/2009,3262315,CALIFORNIA,ARTASHES  DARBINYAN,Terminated,Stock Corporation - CA - General,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,1,SmartBiz,04/29/2011,,,,,,
0,0,"['RMV SENDERO INVESTORS, LLC (201102810047)']",6991177,01/14/2011,201102810047,DELAWARE,JEREMY LASTER,Active,Limited Liability Company - Out of State,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Limited Liability Company - Out of State,1,Sender One Climbing,,,,,,,
0,0,"['ALLSET TECHNOLOGIES, INC. (3811821)']",4323107,07/29/2015,3811821,DELAWARE,KUSTOV & ASSOCIATES INC.,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,1,Allset,,,,,,,
0,0,['3P CIRCULAR TECHNOLOGIES LLC (202135410785)'],6556075,12/16/2021,202135410785,CALIFORNIA,PHILLIP STEPHEN BARHOUSE,Active,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Limited Liability Company - CA,6,Circular ,,,,,,,
0,0,"['PRYSM, INC. (2741308)']",133671,04/07/2005,2741308,DELAWARE,"CAPITOL CORPORATE SERVICES, INC.",Terminated,Stock Corporation - Out of State - Stock,Good Standing,False,False,False,False,Good,Good,Good,Good,DELAWARE,,2,Prysm,12/09/2020,,,,,,
0,0,['ECOSENSE GENERAL SERVICES INC. (3110328)'],29522,09/10/2009,3110328,CALIFORNIA,GLENN NARVAJA LOPEZ,Suspended - FTB,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Not Good,Good,Good,CALIFORNIA,,1,EcoSense ,02/01/2012,,,,,,
0,0,"['BAMBOO 2000 PREMIUM FLOORING PRODUCTS, LLC (200004210070)']",6048858,02/09/2000,200004210070,CALIFORNIA,MICHAEL J. MCPHERSON,Suspended - FTB,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Not Good,Good,Good,CALIFORNIA,,10,Bamboo Pipeline,12/01/2010,,,,,,
0,0,['EXPLODING KITTENS LLC (201501210072)'],7125389,01/09/2015,201501210072,DELAWARE,,Terminated,Limited Liability Company - Out of State,Not Good Standing,False,False,False,False,Good,Good,Not Good,Good,DELAWARE,,1,Exploding Kittens,04/03/2018,,,,,,
0,0,['29 CRAFTSMEN HOLDINGS (4551620)'],635342,01/09/2020,4551620,CALIFORNIA,SERGIO  ALDANA,Active,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Stock Corporation - CA - General,293,Craft Education,,,,,,,
0,0,['BLINK AUTO (4056344)'],313133,08/15/2017,4056344,CALIFORNIA,ADELLA GOMEZ,Active,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Stock Corporation - CA - General,17,Blink ,,,,,,,
0,0,['TSUNAMI BLU (3893636)'],1293167,04/05/2016,3893636,CALIFORNIA,"LEGALZOOM.COM, INC.",Suspended - FTB/SOS,Stock Corporation - CA - General,Not Good Standing,False,False,True,False,Not Good,Not Good,Good,Good,CALIFORNIA,,4,Tsunami XR,08/28/2018,,,,,,
0,0,"['EBYLINE, INC. (3225813)']",2128094,08/24/2009,3225813,DELAWARE,CORPORATION SERVICE COMPANY WHICH WILL DO BUSINESS IN CALIFORNIA      AS CSC - LAWYERS INCORPORATING SERVICE,Terminated,Stock Corporation - Out of State - Stock,Good Standing,False,False,False,False,Good,Good,Good,Good,DELAWARE,,1,eByline,02/04/2020,,,,,,
0,0,"['A SMIGEN OF THIS, A DASH OF THAT, LLC (201428010047)']",4614142,10/01/2014,201428010047,CALIFORNIA,JUANITA MCKINNEY,Suspended - FTB/SOS,Limited Liability Company - CA,Not Good Standing,False,False,True,False,Not Good,Not Good,Good,Good,CALIFORNIA,,35,Dash ,02/08/2018,,,,,,
0,0,"['710 FOUNDRY, INC. (4107340)']",3285330,01/22/2018,4107340,CALIFORNIA,Kasra Ajir,Active,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Stock Corporation - CA - General,27,Foundry College,,,,,,,
0,0,"['YAP USA, INC. (3286324)']",2732117,03/01/2010,3286324,CALIFORNIA,LIY KATH,Active,Stock Corporation - CA - General,Good,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Stock Corporation - CA - General,7,Yap Studios,,,,,,,
0,0,"['ADAPTURE RENEWABLES, INC. (3431016)']",3283188,12/20/2011,3431016,DELAWARE,CORPORATION SERVICE COMPANY WHICH WILL DO BUSINESS IN CALIFORNIA AS CSC - LAWYERS INCORPORATING SERVICE,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,72,Renewable Trust,,,,,,,
0,0,"['IPERA TECHNOLOGY, INC. (2772853)']",3208630,09/19/2005,2772853,CALIFORNIA,JOHNSON YAN,Active,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Stock Corporation - CA - General,1,Ipera,,,,,,,
0,0,['IMPOSSIBLE FOODS INC. (3418101)'],4025778,10/04/2011,3418101,DELAWARE,C T CORPORATION SYSTEM,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,2,Impossible Foods,,,,,,,
0,0,"['ZIGNAL LABS, INC. (3403502)']",1770782,07/26/2011,3403502,DELAWARE,C T CORPORATION SYSTEM,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,1,Zignal Labs,,,,,,,
0,0,['11533 FREEMAN AVE LLC (200928210279)'],5442572,10/09/2009,200928210279,DELAWARE,CORPORATION SERVICE COMPANY WHICH WILL DO BUSINESS IN CALIFORNIA AS CSC - LAWYERS INCORPORATING SERVICE,Terminated,Limited Liability Company - Out of State,Good Standing,False,False,False,False,Good,Good,Good,Good,DELAWARE,,278,Free Range Games,03/30/2010,,,,,,
0,0,['DEFINED APPAREL LLC (202033910168)'],7041099,12/02/2020,202033910168,CALIFORNIA,BRANDON K GRABER,Terminated,Limited Liability Company - CA,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,12,Defined Networking,12/21/2020,,,,,,
0,0,"['CH4 GREEN ENERGY CDE 108, LLC (201810710165)']",6303131,04/03/2018,201810710165,CALIFORNIA,CHRIS DRAKE,Suspended - SOS,Limited Liability Company - CA,Not Good Standing,False,False,True,False,Not Good,Good,Good,Good,CALIFORNIA,,19,CH4 Global,10/05/2021,,,,,,
0,0,['REPLAY LLC (200415510216)'],5338063,06/02/2004,200415510216,CALIFORNIA,CORPORATION SERVICE COMPANY WHICH WILL DO BUSINESS IN CALIFORNIA AS CSC - LAWYERS INCORPORATING SERVICE,Suspended - FTB/SOS,Limited Liability Company - CA,Not Good Standing,False,False,True,False,Not Good,Not Good,Good,Good,CALIFORNIA,,1,Replay Solutions,07/28/2015,,,,,,
0,0,"['0 QUIETWATER RIDGE L1, LLC (201519510055)']",5428707,07/10/2015,201519510055,DELAWARE,C T CORPORATION SYSTEM,Active,Limited Liability Company - Out of State,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Limited Liability Company - Out of State,500,Q Bio,,,,,,,
0,0,"['MICKEY MANTLE MORTGAGE, INC. (3802388)']",376712,06/29/2015,3802388,CALIFORNIA,BRAD  TICEHURST,Suspended - FTB/SOS,Stock Corporation - CA - General,Not Good Standing,False,False,True,False,Not Good,Not Good,Good,Good,CALIFORNIA,,1,Mantle,01/25/2018,,,,,,
0,0,['ASCENTOOL INC. (2746932)'],627770,05/09/2005,2746932,CALIFORNIA,GEORGE GUO,Active,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Stock Corporation - CA - General,1,Ascentool,,,,,,,
0,0,['22 EVERYDAY TASK FORCE (3772412)'],4210434,03/30/2015,3772412,CALIFORNIA,JAMES DOUGLAS PIDGEON,Suspended - FTB/SOS,Nonprofit Corporation - CA - Mutual Benefit,Not Good Standing,False,False,True,False,Not Good,Not Good,Good,Good,CALIFORNIA,,21,EveryDay Labs,04/26/2018,,,,,,
0,0,"['NED PEEK PAINTING, INC. (2594477)']",208952,03/24/2006,2594477,CALIFORNIA,EDWARD MEREDITH PEEK,Active,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Stock Corporation - CA - General,9,Peek Kids,,,,,,,
0,0,"['1158 BETTERAVIA, LLC (201528510030)']",5421528,10/09/2015,201528510030,CALIFORNIA,MICHAEL GRENIER,Active,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Limited Liability Company - CA,153,Better Therapeutics ,,,,,,,
0,0,"['COPPER RISE, LLC (201508610114)']",5308478,03/23/2015,201508610114,NEVADA,ADRIANA CALICHIO,Forfeited - FTB/SOS,Limited Liability Company - Out of State,Not Good Standing,False,False,True,False,Not Good,Not Good,Good,Good,NEVADA,,72,Rise Science,02/08/2018,,,,,,
0,0,['BROOKFIELD EQUINOX LLC (201431010142)'],6283190,11/04/2014,201431010142,DELAWARE,CORPORATION SERVICE COMPANY WHICH WILL DO BUSINESS IN CALIFORNIA AS CSC - LAWYERS INCORPORATING SERVICE,Active,Limited Liability Company - Out of State,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Limited Liability Company - Out of State,11,Equinox ,,,,,,,
0,0,"['KALEO MEDIA ENTERTAINMENT, INC. (3384297)']",4441787,05/25/2011,3384297,NEVADA,KENNAN E KAEDER,Forfeited - FTB,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Not Good,Good,Good,NEVADA,,3,Kaleo ,11/01/2013,,,,,,
0,0,"['TANZLE, INC. (3486079)']",877612,07/02/2012,3486079,DELAWARE,C T CORPORATION SYSTEM,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,1,Tanzle,,,,,,,
0,0,"['FUTURE OTTER, LLC (202016810708)']",4836889,06/08/2020,202016810708,NEVADA,RYAN JOSEPH SCHULLO,Terminated,Limited Liability Company - Out of State,Good Standing,False,False,False,False,Good,Good,Good,Good,NEVADA,,9,Otter ,04/20/2021,,,,,,
0,0,['BOAST COFFEE CO. LLC (201710710338)'],6593833,04/06/2017,201710710338,CALIFORNIA,CARMELO VENEGAS,Active,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Limited Liability Company - CA,1,Boast,,,,,,,
0,0,"['MPERATIV, INC. (4647747)']",865756,09/24/2020,4647747,DELAWARE,JAMES JOSEPH MCHUGH,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,1,Mperativ,,,,,,,
0,0,"['`BINHAI HARBOR GREEN TECH, INC. (3618613)']",4416974,11/08/2013,3618613,CALIFORNIA,QINGWU  LIU,Terminated,Stock Corporation - CA - General,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,496,Green Gorilla ,10/18/2019,,,,,,
0,0,"['BIG SPLASH, LLC (201722810424)']",5822543,08/10/2017,201722810424,DELAWARE,"THOITS LAW, A PROFESSIONAL CORPORATION",Active,Limited Liability Company - Out of State,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Limited Liability Company - Out of State,19,Splash ,,,,,,,
0,0,"['3714 CARBON MESA, LLC (201028410099)']",7149531,10/08/2010,201028410099,CALIFORNIA,KEVIN K MCDONNELL,Active,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Limited Liability Company - CA,36,Carbon Lighthouse,,,,,,,
0,0,['JINN & TONIC LLC (201120810337)'],5743729,06/07/2011,201120810337,CALIFORNIA,MAX GREGORY REYES,Suspended - FTB,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Not Good,Good,Good,CALIFORNIA,,5,Tonic,10/01/2015,,,,,,
0,0,"['CHOBOLABS, INC. (3520542)']",4523807,11/27/2012,3520542,DELAWARE,DEYAN IVANOV VITANOV,Terminated,Stock Corporation - Out of State - Stock,Good Standing,False,False,False,False,Good,Good,Good,Good,DELAWARE,,1,Chobolabs,06/10/2019,,,,,,
0,0,"['100 ARCH STREET, LLC (202104810368)']",6372540,02/11/2021,202104810368,CALIFORNIA,GLORIA KENNETT,Active,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Limited Liability Company - CA,500,Arc Boat,,,,,,,
0,0,"['CLOUD DECISIONS, INC. (3457734)']",3013604,02/28/2012,3457734,CALIFORNIA,"KP TAX & ACCOUNTING SERVICES, INC.",Active,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Stock Corporation - CA - General,19,Decision Sciences Medical,,,,,,,
0,0,"[""~SUMMER ANNE BOSLEY'S GOOD STUFF~, LLC (201415310336)""]",5123636,05/30/2014,201415310336,CALIFORNIA,CORPORATION SERVICE COMPANY WHICH WILL DO BUSINESS IN CALIFORNIA AS CSC - LAWYERS INCORPORATING SERVICE,Terminated,Limited Liability Company - CA,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,500,Go Car Insurance,06/26/2014,,,,,,
0,0,['VERDIGRIS LLC (201004210119)'],4598142,01/19/2010,201004210119,CALIFORNIA,WENDY SHERWOOD,Suspended - FTB,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Not Good,Good,Good,CALIFORNIA,,2,Verdigris,11/02/2015,,,,,,
0,0,"['ALL BUSINESS CROWD FUNDING, INC. (3537768)']",1572678,01/08/2013,3537768,CALIFORNIA,ERIC  HARTMAN,Suspended - FTB,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Not Good,Good,Good,CALIFORNIA,,28,Crowd Machine,02/02/2015,,,,,,
0,0,"['RENTLYTICS, INC. (3558279)']",1004998,04/03/2013,3558279,DELAWARE,C T CORPORATION SYSTEM,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,1,Rentlytics,,,,,,,
0,0,"['12 INTEGRATED IMAGE, INC. (3824864)']",3454055,09/15/2015,3824864,PENNSYLVANIA,C T CORPORATION SYSTEM,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,PENNSYLVANIA,,500,I Peace,,"INTEGRATED IMAGE, INC.",,,,,
0,0,"['RUNE LABS, INC. (4200375)']",2489697,10/02/2018,4200375,DELAWARE,BRIAN PEPIN,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,2,Rune ,,,,,,,
0,0,"['5300 VANTAGE APARTMENTS, LLC (201720610041)']",6674108,07/18/2017,201720610041,CALIFORNIA,THOMAS M DRAGOTTO,Active,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Limited Liability Company - CA,30,Vantage Point ,,,,,,,
0,0,"['22835 FUJI HFE, INC. (4583139)']",884151,04/02/2020,4583139,CALIFORNIA,WEE  HIN,Active,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Stock Corporation - CA - General,18,Fuji ,,,,,,,
0,0,"['SCALED AGILE, INC. (3710425)']",1329403,09/12/2014,3710425,DELAWARE,C T CORPORATION SYSTEM,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,3,Scaled Inference,,,,,,,
0,0,"['FLUME, INC. (3833518)']",218176,10/12/2015,3833518,DELAWARE,ERIC ADLER,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,2,Flume Water,,,,,,,
0,0,['214 PEARL STREET LLC (201915110267)'],5748317,05/25/2019,201915110267,CALIFORNIA,BIC MOHANDIE,Active,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Limited Liability Company - CA,101,Pearl ,,,,,,,
0,0,"['VERTEBRAE, INC. (3791924)']",391902,05/27/2015,3791924,DELAWARE,CARL  HEBELER,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,1,Vertebrae,,,,,,,
0,0,['1200 ANTIOCH LLC (202024710466)'],5377566,09/01/2020,202024710466,CALIFORNIA,Justin Tin,Active,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Limited Liability Company - CA,440,Ant Money,,,,,,,
0,0,['BUSINESS SHAPER GROUP CORP. (3769787)'],608280,03/24/2015,3769787,CALIFORNIA,AMRIK SINGH,Active,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Stock Corporation - CA - General,22,Shape ),,,,,,,
0,0,"['POSTAL.IO, INC. (4307859)']",1700637,08/14/2019,4307859,DELAWARE,MIKE  DEPASCHALIS,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,1,Postal.io,,,,,,,
0,0,"['10584 REDWOOD, LLC (201325710148)']",5476285,09/09/2013,201325710148,CALIFORNIA,PAUL D TRUMP ESQ,Terminated,Limited Liability Company - CA,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,498,Red Planet Labs,10/24/2022,,,,,,
0,0,"['TREASURY BROKERAGE, LLC (200603310073)']",5857350,01/31/2006,200603310073,CALIFORNIA,ARON CHAZEN,Active,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Limited Liability Company - CA,2,Treasury Curve,,,,,,,
0,0,"['""OLDMAN"" TOM\'S TRUCKING COMPANY LLC (201817210644)']",6982612,06/19/2018,201817210644,CALIFORNIA,THOMAS P OWENS,Suspended - FTB,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Not Good,Good,Good,CALIFORNIA,,168,Old Pal,03/01/2021,,,,,,
0,0,"['APPLEPIE CAPITAL, INC. (3686945)']",880878,06/24/2014,3686945,DELAWARE,C T CORPORATION SYSTEM,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,1,ApplePie Capital,,,,,,,
0,0,['DARING FAITH CELEBRATION FOUNDATION (4097542)'],3420925,01/10/2018,4097542,CALIFORNIA,BARBARA  CORNEJO,Active,Nonprofit Corporation - CA - Religious,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Nonprofit Corporation - CA - Religious,7,Daring Foods,,,,,,,
0,0,['ATM VAULT INC. (3801292)'],3102887,06/24/2015,3801292,CALIFORNIA,GEORGE PAPLOS,Active,Stock Corporation - CA - General,Good,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Stock Corporation - CA - General,36,Vault AI,,,,,,,
0,0,"['LOANSNAP COMPANY, INC. (4046053)']",4156127,07/19/2017,4046053,DELAWARE,KARL A JACOB,Forfeited - SOS,Stock Corporation - Out of State - Stock,Not Good Standing,False,False,True,False,Not Good,Good,Good,Good,DELAWARE,,2,Loansnap,11/23/2021,,,,,,
0,0,['AMERICAN LUCIDA TECHNOLOGY LIMITED LIABILITY COMPANY (201507810361)'],6126193,03/19/2015,201507810361,CALIFORNIA,,Terminated,Limited Liability Company - CA,Not Good Standing,False,False,False,False,Good,Good,Not Good,Good,CALIFORNIA,,26,Lucid Sight,06/24/2020,,,,,,
0,0,['OMNISCIENCE CORPORATION (3722925)'],3288187,10/28/2014,3722925,DELAWARE,C T CORPORATION SYSTEM,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,1,Omniscience,,,,,,,
0,0,"['CROWDSMART, INC. (3793926)']",1017022,06/02/2015,3793926,DELAWARE,JONATHAN LIAO,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,1,CrowdSmart,,,,,,,
0,0,['BREEZEWORKS CORPORATION (3515939)'],4304625,10/23/2012,3515939,DELAWARE,ADAM FORREST BLOCK,Terminated,Stock Corporation - Out of State - Stock,Good Standing,False,False,False,False,Good,Good,Good,Good,DELAWARE,,1,Breezeworks,05/11/2020,,,,,,
0,0,"['SIGHTEN, INC. (3631254)']",2142661,12/19/2013,3631254,DELAWARE,CORPORATION SERVICE COMPANY WHICH WILL DO BUSINESS IN CALIFORNIA      AS CSC - LAWYERS INCORPORATING SERVICE,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,1,Sighten,,,,,,,
0,0,"['BLUBRACKET, INC. (4246920)']",4451816,02/21/2019,4246920,DELAWARE,Prakash Linga,Active,Stock Corporation - Out of State - Stock,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Stock Corporation - Out of State - Stock,1,BluBracket,,,,,,,
0,0,"['AEGIS APPLIED, LLC (200829810003)']",6441344,10/23/2008,200829810003,CALIFORNIA,ADAM SMALL,Active,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Limited Liability Company - CA,67,Applied BioCode,,,,,,,
0,0,"['HIGH OUTPUT (L.A.) FASHION, INC. (3623259)']",1163876,12/03/2013,3623259,CALIFORNIA,SHUIHUA  LUO,Active,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Stock Corporation - CA - General,3,Output ,,,,,,,
0,0,['FULGENT THERAPEUTICS INC. (3389245)'],389034,06/10/2011,3389245,CALIFORNIA,MING  HSIEH,Converted Out,Stock Corporation - CA - General,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,2,Fulgent Genetics ,09/26/2012,,,,,,
0,0,"[""ALL DAY. ER' DAY. TWICE ON SUNDAY. LLC (201919610414)""]",6354778,07/11/2019,201919610414,CALIFORNIA,"LEGALZOOM.COM, INC.",Suspended - SOS,Limited Liability Company - CA,Not Good,False,False,True,False,Not Good,Good,Good,Good,CALIFORNIA,,22,SUNDAY II SUNDAY,12/16/2022,,,,,,
0,0,"['ANTONIO GALINDO, INC. (3964130)']",927884,11/18/2016,3964130,CALIFORNIA,JOE  RICHARDSON,Suspended - FTB,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Not Good,Good,Good,CALIFORNIA,,25,Gali Health,12/03/2018,,,,,,
0,0,['FIRSTELEMENT FUEL INC. (3600940)'],528460,08/30/2013,3600940,CALIFORNIA,SHANE STEPHENS,Active,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Stock Corporation - CA - General,1,FirstElement Fuel,,,,,,,
0,0,"['397 SOUTH SIERRA MADRE STREET, LLC (201609710322)']",6158522,04/06/2016,201609710322,DELAWARE,JAMES WALSH,Active,Limited Liability Company - Out of State,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Limited Liability Company - Out of State,15,Madre Mezcal,,,,,,,
0,0,['1337 FLOWER LLC (201418410122)'],6439233,07/02/2014,201418410122,CALIFORNIA,DAVID NEMAN,Active,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Limited Liability Company - CA,160,Flow Kana,,,,,,,
0,0,['@THECODYALT CORP. (4197242)'],404002,09/21/2018,4197242,CALIFORNIA,"LEGALZOOM.COM, INC.",Suspended - FTB,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Not Good,Good,Good,CALIFORNIA,,500,The Better Meat,10/01/2020,,,,,,
0,0,"['BRAIN SYMPHONY, LLC (200810010265)']",4911653,04/08/2008,200810010265,CALIFORNIA,AYDRIAN DREWERY,Terminated,Limited Liability Company - CA,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,13,Symphony AyasdiAI,07/31/2020,,,,,,
0,0,"['AKOONU, INC. (3735875)']",1199387,12/18/2014,3735875,DELAWARE,SEAN NOONAN,Terminated,Stock Corporation - Out of State - Stock,Good Standing,False,False,False,False,Good,Good,Good,Good,DELAWARE,,1,Akoonu,09/21/2022,,,,,,
0,0,"['DREAM SEEKER INTERNATIONAL, INC. (3489369)']",2885436,07/05/2012,3489369,CALIFORNIA,JENNIFER GOUCHER PIMENTEL,Suspended - FTB,Nonprofit Corporation - CA - Public Benefit,Good Standing,False,False,True,False,Good,Not Good,Good,Good,CALIFORNIA,,7,Seek Thermal,01/02/2015,,,,,,
0,0,"['1 800 WATER DAMAGE NORTH AMERICA, LLC (201631910209)']",5845219,11/07/2016,201631910209,DELAWARE,C T CORPORATION SYSTEM,Active,Limited Liability Company - Out of State,Good Standing,False,False,True,False,Good,Good,Good,Good,DELAWARE,Limited Liability Company - Out of State,27,Dama Financial,,,,,,,
0,0,"['10456 DARK SANDS AVE, LLC. (200733110066)']",6423512,11/20/2007,200733110066,CALIFORNIA,DANIEL S KIM,Terminated,Limited Liability Company - CA,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,42,Dark Heart Nursery,12/10/2009,,,,,,
0,0,"[""ADVENTURER'S CODEX, LLC (201705210242)""]",6928792,02/08/2017,201705210242,DELAWARE,"UNITED STATES CORPORATION AGENTS, INC.",Terminated,Limited Liability Company - Out of State,Good Standing,False,False,False,False,Good,Good,Good,Good,DELAWARE,,6,Codex ,11/05/2021,,,,,,
0,0,"['KEITH A LAWLESS COMPANIES, LLC. (201729710050)']",5649984,10/16/2017,201729710050,CALIFORNIA,KEITH LAWLESS,Active,Limited Liability Company - CA,Good Standing,False,False,True,False,Good,Good,Good,Good,CALIFORNIA,Limited Liability Company - CA,4,Lawless Beauty,,,,,,,
0,0,['AD ON THE BLOCK INC (3208473)'],1071241,05/07/2009,3208473,CALIFORNIA,"LEGALZOOM.COM, INC.",Suspended - FTB,Stock Corporation - CA - General,Good Standing,False,False,True,False,Good,Not Good,Good,Good,CALIFORNIA,,41,Block,04/01/2011,,,,,,
0,0,"['ACTION PROTOTYPE AND URETHANE CASTINGS, LLC (200927310047)']",4920078,09/29/2009,200927310047,CALIFORNIA,BILL HALL,Terminated,Limited Liability Company - CA,Good Standing,False,False,False,False,Good,Good,Good,Good,CALIFORNIA,,26,Proto Homes,04/28/2017,,,,,,
0,0,['UNITED SOMMELIERS FOUNDATION (4577227)'],4083631,04/02/2020,4577227,DISTRICT OF COLUMBIA,CHRIS  BLANCHARD,Active,Nonprofit Corporation - Out of State,Good Standing,False,False,True,False,Good,Good,Good,Good,DISTRICT OF COLUMBIA,Nonprofit Corporation - Out of State,1,Sommelier,,,,,,,
0,0,['AERIAL VECTOR LLC (201420210061)'],4618859,07/16/2014,201420210061,WYOMING,NO AGENT,Terminated,Limited Liability Company - Out of State,Good Standing,False,False,False,False,Good,Good,Not Good,Good,WYOMING,,21,Vector ,09/01/2016,,,,,,
